date,1wk_WIS,1_week_roc,is_wis_above_avg,1st_deriv_stencil,week_of_year,moving_avg_WIS,lagged_1wk_WIS,loc_code,holiday_last_week
2023-11-04,1.97,-0.5714285714285714,0,-2.75,44,2.29,0.95,41,0
2023-11-11,1.68,0.8333333333333333,0,7.583333333333333,45,1.5333333333333332,1.97,41,0
2023-11-18,1.5,0.5454545454545454,0,-0.9166666666666666,46,1.7166666666666666,1.68,41,1
2023-11-25,2.86,-0.3529411764705882,0,-2.6666666666666665,47,2.013333333333333,1.5,41,0
2023-12-02,22.71,0.5454545454545454,1,19.0,48,9.023333333333332,2.86,41,1
2023-12-09,10.04,1.5294117647058822,0,11.0,49,11.87,22.71,41,0
2023-12-16,44.94,0.0465116279069768,1,29.166666666666668,50,25.896666666666665,10.04,41,0
2023-12-23,26.78,1.2888888888888888,1,59.75,51,27.25333333333333,44.94,41,0
2023-12-30,48.19,0.4271844660194175,1,20.166666666666668,52,39.97,26.78,41,0
2024-01-06,107.62,-0.0340136054421769,1,-20.916666666666668,1,60.86333333333334,48.19,41,1
2024-01-13,115.17,-0.1901408450704225,1,-24.08333333333333,2,90.32666666666668,107.62,41,1
2024-01-27,12.6,0.1529411764705881,0,-16.083333333333332,4,78.46333333333334,115.17,41,1
2024-02-03,16.9,-0.1428571428571429,0,-3.1666666666666665,5,48.223333333333336,12.6,41,0
2024-02-10,3.16,0.0357142857142858,0,-11.916666666666666,6,10.886666666666663,16.9,41,0
2024-02-17,20.81,-0.2528735632183908,0,2.0,7,13.623333333333331,3.16,41,0
2024-02-24,10.39,0.3692307692307692,0,8.0,8,11.453333333333331,20.81,41,0
2024-03-02,13.0,-0.1460674157303371,0,-6.916666666666667,9,14.733333333333334,10.39,41,1
2024-03-09,2.78,0.0394736842105263,0,-6.0,10,8.723333333333334,13.0,41,0
2024-03-16,29.4,-0.1392405063291139,1,13.0,11,15.06,2.78,41,0
2024-03-23,2.83,0.4264705882352941,0,-2.0,12,11.67,29.4,41,0
2024-03-30,5.11,-0.3402061855670103,0,-33.0,13,12.446666666666664,2.83,41,0
2023-11-04,1.03,-0.6666666666666667,0,-0.5833333333333334,44,1.4233333333333331,0.65,46,0
2023-11-11,1.68,1.0,0,0.0833333333333333,45,1.12,1.03,46,0
2023-11-18,0.68,-0.5,0,-0.5,46,1.13,1.68,46,1
2023-11-25,3.07,1.0,0,3.6666666666666665,47,1.81,0.68,46,0
2023-12-02,3.91,2.5,0,1.6666666666666667,48,2.553333333333333,3.07,46,1
2023-12-09,1.44,-0.1428571428571429,0,1.4166666666666667,49,2.806666666666666,3.91,46,0
2023-12-16,13.32,1.1666666666666663,1,14.583333333333334,50,6.223333333333334,1.44,46,0
2023-12-23,3.33,1.5384615384615383,0,19.33333333333333,51,6.030000000000001,13.32,46,0
2023-12-30,25.77,0.4545454545454546,1,12.416666666666666,52,14.14,3.33,46,0
2024-01-06,59.15,0.125,1,-10.166666666666666,1,29.416666666666668,25.77,46,1
2024-01-13,42.61,-0.4074074074074074,1,-15.916666666666666,2,42.51,59.15,46,1
2024-01-27,5.86,0.6875,0,-3.0,4,35.873333333333335,42.61,46,1
2024-02-03,4.43,-0.1481481481481481,0,-5.5,5,17.63333333333333,5.86,46,0
2024-02-10,18.67,-0.217391304347826,1,0.75,6,9.65333333333333,4.43,46,0
2024-02-17,28.71,0.4444444444444444,1,14.083333333333334,7,17.27,18.67,46,0
2024-02-24,16.57,0.6153846153846154,1,11.75,8,21.316666666666663,28.71,46,0
2024-03-02,9.0,0.0952380952380953,0,-4.75,9,18.09333333333333,16.57,46,1
2024-03-09,7.11,-0.1956521739130434,0,-3.4166666666666665,10,10.89333333333333,9.0,46,0
2024-03-16,16.88,0.162162162162162,1,15.75,11,10.996666666666664,7.11,46,0
2024-03-23,2.5,0.3720930232558139,0,-5.0,12,8.829999999999997,16.88,46,0
2024-03-30,2.76,-0.4406779661016949,0,-26.0,13,7.379999999999998,2.5,46,0
2023-12-09,23.05,0.0,1,10.75,49,10.6,5.83,44,0
2023-12-16,3.45,3.0,0,4.583333333333333,50,10.776666666666667,23.05,44,0
2023-12-23,4.65,-0.25,0,11.833333333333334,51,10.383333333333336,3.45,44,0
2023-12-30,65.38,1.6111111111111112,1,19.166666666666668,52,24.49333333333333,4.65,44,0
2024-01-06,69.39,0.0212765957446807,1,-9.416666666666666,1,46.47333333333333,65.38,44,1
2024-01-13,30.06,-0.2916666666666666,1,-11.5,2,54.94333333333333,69.39,44,1
2024-01-27,2.14,-0.2285714285714285,0,-9.083333333333334,4,33.86333333333334,30.06,44,1
2024-02-03,5.12,-0.3703703703703703,0,-3.6666666666666665,5,12.44,2.14,44,0
2024-02-10,14.27,0.2352941176470588,1,8.0,6,7.176666666666667,5.12,44,0
2024-02-17,13.66,0.4285714285714286,1,8.5,7,11.016666666666666,14.27,44,0
2024-02-24,5.02,0.1666666666666667,0,-2.25,8,10.983333333333334,13.66,44,0
2024-03-02,7.12,-0.2285714285714285,0,-6.666666666666667,9,8.6,5.02,44,1
2024-03-09,1.41,-0.1111111111111111,0,-1.5833333333333333,10,4.516666666666667,7.12,44,0
2024-03-16,3.3,-0.0833333333333333,0,-5.583333333333333,11,3.943333333333333,1.41,44,0
2024-03-23,3.3,-0.3636363636363636,0,-4.0,12,2.67,3.3,44,0
2024-03-30,2.36,0.0,0,0.0,13,2.9866666666666664,3.3,44,0
2023-11-25,0.99,-0.4,0,-1.8333333333333333,47,1.856666666666667,0.39,50,0
2023-12-02,1.75,0.0,0,3.083333333333333,48,1.0433333333333337,0.99,50,1
2023-12-09,2.56,1.6666666666666663,0,2.583333333333333,49,1.7666666666666668,1.75,50,0
2023-12-16,0.88,0.0,0,1.3333333333333333,50,1.7300000000000002,2.56,50,0
2023-12-23,1.23,0.5,0,6.75,51,1.5566666666666669,0.88,50,0
2023-12-30,7.35,0.5833333333333333,1,0.6666666666666666,52,3.1533333333333338,1.23,50,0
2024-01-06,1.39,-0.2105263157894736,0,2.583333333333333,1,3.3233333333333337,7.35,50,1
2024-01-13,1.69,0.6000000000000001,0,4.083333333333333,2,3.476666666666667,1.39,50,1
2024-01-27,9.79,-0.1923076923076923,1,-4.416666666666667,4,4.29,1.69,50,1
2024-02-03,1.29,-0.1428571428571429,0,-0.4166666666666667,5,4.256666666666667,9.79,50,0
2024-02-10,2.48,0.1111111111111111,0,1.5833333333333333,6,4.5200000000000005,1.29,50,0
2024-02-17,5.47,0.05,1,3.0,7,3.0800000000000005,2.48,50,0
2024-02-24,2.83,0.2380952380952381,0,5.25,8,3.5933333333333337,5.47,50,0
2024-03-02,2.43,0.1538461538461537,0,1.75,9,3.5766666666666675,2.83,50,1
2024-03-09,1.56,-0.0333333333333333,0,-3.333333333333333,10,2.2733333333333343,2.43,50,0
2024-03-16,3.58,-0.1724137931034483,1,-6.083333333333333,11,2.5233333333333343,1.56,50,0
2024-03-23,5.71,-0.25,1,-4.5,12,3.616666666666667,3.58,50,0
2024-03-30,8.28,-0.1666666666666666,1,-3.0,13,5.856666666666668,5.71,50,0
2023-10-28,124.11,0.0165289256198346,0,24.916666666666668,43,88.10666666666667,65.11,48,0
2023-11-04,102.85,0.2398373983739836,0,73.75,44,97.35666666666668,124.11,48,0
2023-11-11,102.85,0.222950819672131,0,26.916666666666668,45,109.93666666666664,102.85,48,0
2023-11-18,79.08,0.0,0,42.583333333333336,46,94.92666666666666,102.85,48,1
2023-11-25,76.8,0.2520107238605897,0,97.25,47,86.24333333333334,79.08,48,0
2023-12-02,152.39,0.1691648822269806,0,37.25,48,102.75666666666666,76.8,48,1
2023-12-09,24.56,0.0805860805860805,0,176.66666666666666,49,84.58333333333333,152.39,48,0
2023-12-16,180.54,0.5423728813559323,1,364.0,50,119.16333333333334,24.56,48,0
2023-12-23,56.28,0.3835164835164835,0,330.0833333333333,51,87.12666666666667,180.54,48,0
2023-12-30,303.87,0.2152501985702939,1,179.91666666666666,52,180.23,56.28,48,0
2024-01-06,603.61,0.038562091503268,1,-107.33333333333331,1,321.25333333333333,303.87,48,1
2024-01-13,860.22,-0.1246066708621774,1,-87.66666666666667,2,589.2333333333333,603.61,48,1
2024-01-27,85.92,0.1106811145510835,0,7.083333333333333,4,516.5833333333334,860.22,48,1
2024-02-03,133.34,-0.0592334494773518,0,-131.08333333333334,5,359.82666666666665,85.92,48,0
2024-02-10,260.66,-0.1288888888888889,1,-251.41666666666663,6,159.97333333333333,133.34,48,0
2024-02-17,153.69,-0.2414965986394558,0,-200.75,7,182.56333333333336,260.66,48,0
2024-02-24,57.31,-0.116591928251121,0,-100.58333333333331,8,157.22,153.69,48,0
2024-03-02,221.4,-0.1687817258883248,1,-164.83333333333334,9,144.13333333333333,57.31,48,1
2024-03-09,23.21,-0.2564885496183205,0,-91.25,10,100.64,221.4,48,0
2024-03-16,22.77,-0.0513347022587269,0,-69.16666666666667,11,89.12666666666667,23.21,48,0
2024-03-23,52.61,-0.2662337662337662,0,-80.5,12,32.86333333333334,22.77,48,0
2024-03-30,10.97,-0.112094395280236,0,-38.0,13,28.78333333333333,52.61,48,0
2023-10-28,26.77,-0.2727272727272727,0,3.6666666666666665,43,28.276666666666667,35.77,53,0
2023-11-04,9.32,1.125,0,4.166666666666667,44,23.953333333333333,26.77,53,0
2023-11-11,2.67,0.0,0,8.333333333333334,45,12.92,9.32,53,0
2023-11-18,13.57,0.9411764705882352,0,7.916666666666667,46,8.520000000000001,2.67,53,1
2023-11-25,47.85,0.0909090909090908,1,21.83333333333333,47,21.363333333333333,13.57,53,0
2023-12-02,9.66,1.0555555555555554,0,25.0,48,23.69333333333333,47.85,53,1
2023-12-09,7.92,0.1216216216216217,0,13.416666666666666,49,21.81,9.66,53,0
2023-12-16,28.01,0.3132530120481926,0,36.583333333333336,50,15.196666666666667,7.92,53,0
2023-12-23,8.02,0.4220183486238531,0,57.5,51,14.65,28.01,53,0
2023-12-30,61.28,0.3612903225806452,1,31.666666666666668,52,32.43666666666667,8.02,53,0
2024-01-06,153.34,-0.0094786729857819,1,-30.416666666666668,1,74.21333333333332,61.28,53,1
2024-01-13,121.68,-0.2296650717703349,1,-50.5,2,112.1,153.34,53,1
2024-01-27,19.69,-0.1724137931034483,0,-26.58333333333333,4,98.23666666666668,121.68,53,1
2024-02-03,9.9,-0.125,0,-19.33333333333333,5,50.42333333333334,19.69,53,0
2024-02-10,17.1,-0.2380952380952381,0,-19.58333333333333,6,15.563333333333334,9.9,53,0
2024-02-17,47.46,-0.0875,1,15.083333333333334,7,24.820000000000004,17.1,53,0
2024-02-24,18.22,0.3561643835616439,0,4.0,8,27.593333333333334,47.46,53,0
2024-03-02,3.68,-0.2323232323232323,0,-29.666666666666668,9,23.12,18.22,53,1
2024-03-09,26.46,-0.2631578947368421,0,7.5,10,16.12,3.68,53,0
2024-03-16,20.36,0.5178571428571428,0,18.33333333333333,11,16.833333333333332,26.46,53,0
2024-03-23,3.14,-0.0470588235294118,0,-14.5,12,16.653333333333332,20.36,53,0
2024-03-30,3.0,-0.308641975308642,0,-25.0,13,8.833333333333334,3.14,53,0
2023-10-28,0.73,0.3333333333333332,0,1.75,43,1.88,2.38,54,0
2023-11-04,9.77,0.75,0,6.25,44,4.293333333333333,0.73,54,0
2023-11-11,3.77,1.0,0,-0.0833333333333333,45,4.756666666666667,9.77,54,0
2023-11-18,3.04,-0.4285714285714286,0,-1.5,46,5.526666666666666,3.77,54,1
2023-11-25,6.32,0.625,0,5.5,47,4.376666666666667,3.04,54,0
2023-12-02,4.2,0.3076923076923077,0,2.583333333333333,48,4.5200000000000005,6.32,54,1
2023-12-09,6.41,0.1764705882352941,0,4.916666666666667,49,5.6433333333333335,4.2,54,0
2023-12-16,47.45,0.6499999999999999,1,30.0,50,19.35333333333333,6.41,54,0
2023-12-23,49.83,1.4848484848484849,1,67.58333333333333,51,34.56333333333333,47.45,54,0
2023-12-30,8.47,0.8658536585365855,0,49.41666666666666,52,35.25,49.83,54,0
2024-01-06,112.39,0.1045751633986928,1,-15.833333333333334,1,56.89666666666667,8.47,54,1
2024-01-13,81.79,-0.1952662721893491,1,-19.83333333333333,2,67.55,112.39,54,1
2024-01-27,16.02,-0.0620689655172413,0,-2.833333333333333,4,70.06666666666668,81.79,54,1
2024-02-03,6.66,-0.0661764705882352,0,-7.333333333333333,5,34.82333333333333,16.02,54,0
2024-02-10,51.31,0.0314960629921259,1,35.75,6,24.663333333333338,6.66,54,0
2024-02-17,16.94,0.4045801526717556,0,16.833333333333332,7,24.97,51.31,54,0
2024-02-24,29.18,-0.1141304347826086,1,-3.0,8,32.47666666666667,16.94,54,0
2024-03-02,10.21,0.1104294478527607,0,-6.416666666666667,9,18.776666666666667,29.18,54,1
2024-03-09,12.47,-0.2099447513812155,0,-46.41666666666666,10,17.28666666666667,10.21,54,0
2024-03-16,19.07,-0.2937062937062937,0,-32.833333333333336,11,13.916666666666666,12.47,54,0
2024-03-23,27.87,-0.2079207920792078,1,-15.0,12,19.80333333333333,19.07,54,0
2024-03-30,4.96,-0.1125,0,-9.0,13,17.3,27.87,54,0
2023-10-28,4.38,-1.0,0,-2.75,43,4.34,5.2,56,0
2023-11-18,8.83,0.8,0,10.083333333333334,46,4.293333333333333,1.88,56,1
2023-11-25,12.02,1.5555555555555554,1,6.416666666666667,47,7.576666666666665,8.83,56,0
2023-12-09,3.67,1.0,0,16.166666666666668,49,5.23,0.0,56,0
2023-12-16,28.88,0.0208333333333332,1,-16.833333333333332,50,10.85,3.67,56,0
2023-12-23,5.5,-0.4081632653061224,0,13.666666666666666,51,12.683333333333332,28.88,56,0
2023-12-30,6.31,1.5517241379310347,0,36.083333333333336,52,13.563333333333333,5.5,56,0
2024-01-06,48.11,0.1351351351351351,1,-12.916666666666666,1,19.973333333333333,6.31,56,1
2024-01-13,66.39,-0.3333333333333333,1,-26.5,2,40.27,48.11,56,1
2024-01-27,15.72,0.7391304347826086,1,-6.416666666666667,4,43.406666666666666,66.39,56,1
2024-02-03,4.23,0.0,0,-3.6666666666666665,5,28.78,15.72,56,0
2024-02-10,19.63,-0.175,1,3.75,6,13.193333333333332,4.23,56,0
2024-02-17,3.93,0.3333333333333332,0,-2.75,7,9.263333333333334,19.63,56,0
2024-02-24,1.51,-0.3863636363636363,0,-11.166666666666666,8,8.356666666666666,3.93,56,0
2024-03-02,4.43,-0.074074074074074,0,-5.25,9,3.2900000000000005,1.51,56,1
2024-03-09,9.16,-0.4,0,-7.5,10,5.033333333333334,4.43,56,0
2024-03-16,3.43,-0.2666666666666667,0,-5.5,11,5.673333333333335,9.16,56,0
2024-03-23,1.27,-0.5454545454545454,0,0.0,12,4.620000000000001,3.43,56,0
2024-03-30,1.55,1.2000000000000002,0,6.0,13,2.083333333333334,1.27,56,0
2023-10-28,4.6,0.75,0,6.583333333333333,43,1.9833333333333327,0.78,55,0
2023-11-04,6.53,1.2857142857142856,0,7.75,44,3.97,4.6,55,0
2023-11-11,3.06,0.25,0,-2.9166666666666665,45,4.73,6.53,55,0
2023-11-18,14.43,-0.25,0,5.75,46,8.006666666666666,3.06,55,1
2023-11-25,31.28,1.2666666666666666,0,22.75,47,16.256666666666664,14.43,55,0
2023-12-02,30.4,0.7352941176470589,0,34.416666666666664,48,25.37,31.28,55,1
2023-12-09,20.65,0.6779661016949152,0,29.25,49,27.44333333333333,30.4,55,0
2023-12-16,30.52,0.2323232323232322,0,38.583333333333336,50,27.19,20.65,55,0
2023-12-23,10.49,0.5327868852459017,0,106.25,51,20.55333333333333,30.52,55,0
2023-12-30,147.9,0.6042780748663101,1,28.58333333333333,52,62.970000000000006,10.49,55,0
2024-01-06,149.15,-0.1733333333333333,1,-18.166666666666668,1,102.51333333333332,147.9,55,1
2024-01-13,266.06,0.0766129032258065,1,-60.91666666666666,2,187.70333333333332,149.15,55,1
2024-01-27,48.34,-0.1988636363636363,1,-55.5,4,154.51666666666668,266.06,55,1
2024-02-03,57.83,0.2411347517730495,1,29.5,5,124.0766666666667,48.34,55,0
2024-02-10,90.92,0.0171428571428571,1,16.666666666666668,6,65.69666666666667,57.83,55,0
2024-02-17,46.61,0.1741573033707866,0,21.25,7,65.12,90.92,55,0
2024-02-24,45.43,0.0191387559808613,0,-7.666666666666667,8,60.98666666666667,46.61,55,0
2024-03-02,43.6,-0.0610328638497652,0,-8.0,9,45.21333333333333,45.43,55,1
2024-03-09,8.67,-0.01,0,-3.333333333333333,10,32.56666666666667,43.6,55,0
2024-03-16,24.26,-0.0656565656565656,0,-37.16666666666666,11,25.51,8.67,55,0
2024-03-23,29.55,-0.2810810810810811,0,-29.5,12,20.826666666666668,24.26,55,0
2024-03-30,9.7,-0.0526315789473684,0,-7.0,13,21.17,29.55,55,0
2023-10-28,10.27,0.4642857142857142,0,17.583333333333332,43,15.756666666666666,29.87,72,0
2023-11-04,6.43,-0.1219512195121951,0,-10.75,44,15.523333333333332,10.27,72,0
2023-11-11,29.54,0.0277777777777776,1,-16.916666666666668,45,15.413333333333332,6.43,72,0
2023-11-18,40.18,-0.2364864864864865,1,-14.916666666666666,46,25.383333333333336,29.54,72,1
2023-11-25,68.35,0.0530973451327434,1,-7.5,47,46.02333333333333,40.18,72,0
2023-12-02,50.85,-0.2352941176470588,1,-33.333333333333336,48,53.126666666666665,68.35,72,1
2023-12-09,8.08,-0.3186813186813186,0,-17.75,49,42.42666666666667,50.85,72,0
2023-12-16,5.81,-0.0806451612903226,0,0.9166666666666666,50,21.58,8.08,72,0
2023-12-23,10.84,0.0526315789473683,0,5.583333333333333,51,8.243333333333334,5.81,72,0
2023-12-30,2.27,0.0666666666666666,0,-6.333333333333333,52,6.306666666666666,10.84,72,0
2024-01-06,14.71,-0.203125,0,-1.25,1,9.273333333333332,2.27,72,1
2024-01-13,6.46,0.196078431372549,0,2.5,2,7.813333333333333,14.71,72,1
2024-01-27,11.21,0.02,0,-19.416666666666668,4,10.793333333333337,6.46,72,1
2024-02-03,22.85,-0.3333333333333333,1,12.083333333333334,5,13.506666666666668,11.21,72,0
2024-02-10,2.25,1.0,0,11.916666666666666,6,12.103333333333332,22.85,72,0
2024-02-17,3.45,-0.2352941176470588,0,-11.416666666666666,7,9.516666666666667,2.25,72,0
2024-02-24,1.44,0.0,0,-4.666666666666667,8,2.3800000000000003,3.45,72,0
2024-03-02,7.56,-0.1730769230769231,0,-1.0,9,4.15,1.44,72,1
2024-03-09,13.41,0.2093023255813952,0,14.166666666666666,10,7.47,7.56,72,0
2024-03-16,2.61,0.2307692307692308,0,-1.75,11,7.859999999999999,13.41,72,0
2024-03-23,2.18,-0.21875,0,-8.0,12,6.066666666666666,2.61,72,0
2024-03-30,3.87,-0.04,0,-2.0,13,2.8866666666666667,2.18,72,0
